#[ 全船船体网格数 ]
 4287
    49.50000     3.86917     1.98202    49.50000     4.32291     2.54161    48.75000     4.33576     2.53654    48.75000     3.88327     1.97602
    49.50000     4.32291     2.54161    49.50000     4.65012     3.18424    48.75000     4.65801     3.18175    48.75000     4.33576     2.53654
    49.50000     4.65012     3.18424    49.50000     4.88266     3.86736    48.75000     4.88541     3.86671    48.75000     4.65801     3.18175
    49.50000     4.88266     3.86736    49.50000     5.05098     4.56948    48.75000     5.05163     4.56941    48.75000     4.88541     3.86671
    49.50000     5.05098     4.56948    49.50000     5.16823     5.28197    48.75000     5.16911     5.28192    48.75000     5.05163     4.56941
    49.50000     5.16823     5.28197    49.50000     5.24246     6.00029    48.75000     5.24339     6.00029    48.75000     5.16911     5.28192
    48.75000     0.00014     0.11807    48.75000     0.67640     0.35862    48.00000     0.67929     0.37531    48.00000     0.00014     0.14162
    48.75000     0.67640     0.35862    48.75000     1.34684     0.62589    48.00000     1.35312     0.63462    48.00000     0.67929     0.37531
    48.75000     1.34684     0.62589    48.75000     2.01444     0.90069    48.00000     2.02334     0.90343    48.00000     1.35312     0.63462
    48.75000     2.01444     0.90069    48.75000     2.67250     1.19796    48.00000     2.68307     1.19720    48.00000     2.02334     0.90343
    48.75000     2.67250     1.19796    48.75000     3.30640     1.54345    48.00000     3.31848     1.54009    48.00000     2.68307     1.19720
    48.75000     3.30640     1.54345    48.75000     3.88327     1.97602    48.00000     3.89738     1.97002    48.00000     3.31848     1.54009
    48.75000     3.88327     1.97602    48.75000     4.33576     2.53654    48.00000     4.34861     2.53147    48.00000     3.89738     1.97002
    48.75000     4.33576     2.53654    48.75000     4.65801     3.18175    48.00000     4.66590     3.17925    48.00000     4.34861     2.53147
    48.75000     4.65801     3.18175    48.75000     4.88541     3.86671    48.00000     4.88816     3.86606    48.00000     4.66590     3.17925
    48.75000     4.88541     3.86671    48.75000     5.05163     4.56941    48.00000     5.05228     4.56935    48.00000     4.88816     3.86606
    48.75000     5.05163     4.56941    48.75000     5.16911     5.28192    48.00000     5.16999     5.28188    48.00000     5.05228     4.56935
    48.75000     5.16911     5.28192    48.75000     5.24339     6.00029    48.00000     5.24431     6.00029    48.00000     5.16999     5.28188
    48.00000     0.00014     0.14162    48.00000     0.67929     0.37531    47.25000     0.68218     0.39201    47.25000     0.00014     0.16518
    48.00000     0.67929     0.37531    48.00000     1.35312     0.63462    47.25000     1.35940     0.64336    47.25000     0.68218     0.39201
    48.00000     1.35312     0.63462    48.00000     2.02334     0.90343    47.25000     2.03224     0.90617    47.25000     1.35940     0.64336
    48.00000     2.02334     0.90343    48.00000     2.68307     1.19720    47.25000     2.69364     1.19643    47.25000     2.03224     0.90617
    48.00000     2.68307     1.19720    48.00000     3.31848     1.54009    47.25000     3.33055     1.53672    47.25000     2.69364     1.19643
    48.00000     3.31848     1.54009    48.00000     3.89738     1.97002    47.25000     3.91149     1.96402    47.25000     3.33055     1.53672
    48.00000     3.89738     1.97002    48.00000     4.34861     2.53147    47.25000     4.36147     2.52640    47.25000     3.91149     1.96402
    48.00000     4.34861     2.53147    48.00000     4.66590     3.17925    47.25000     4.67380     3.17676    47.25000     4.36147     2.52640
    48.00000     4.66590     3.17925    48.00000     4.88816     3.86606    47.25000     4.89091     3.86542    47.25000     4.67380     3.17676
    48.00000     4.88816     3.86606    48.00000     5.05228     4.56935    47.25000     5.05293     4.56929    47.25000     4.89091     3.86542
    48.00000     5.05228     4.56935    48.00000     5.16999     5.28188    47.25000     5.17087     5.28183    47.25000     5.05293     4.56929
    48.00000     5.16999     5.28188    48.00000     5.24431     6.00029    47.25000     5.24523     6.00029    47.25000     5.17087     5.28183
    47.25000     5.24523     6.00029    46.50000     5.24018     6.00029    46.50000     5.16527     5.28335    47.25000     5.17087     5.28183
