time,surge,sway,heave,roll,pitch,yaw,surge_rate,sway_rate,heave_rate,roll_rate,pitch_rate,yaw_rate
0.0025,0.0,0.0,1.568605746600724e-06,0.0,1.341725341939658e-06,0.0,0.0,0.0,0.00156282233756618,0.0,0.001172949578805889,0.0
0.005,0.0,0.0,7.811810984100984e-06,0.0,5.862033349159948e-06,0.0,0.0,0.0,0.003431567649219255,0.0,0.0024428007138685,0.0
0.0075,0.0,0.0,1.87278607244401e-05,0.0,1.355367841179755e-05,0.0,0.0,0.0,0.005301752835938615,0.0,0.003710140033496297,0.0
0.01,0.0,0.0,3.432510516451143e-05,0.0,2.441124643204358e-05,0.0,0.0,0.0,0.007177115091408118,0.0,0.004975642752841569,0.0
0.0125,0.0,0.0,5.4643729434511e-05,0.0,3.842701251339467e-05,0.0,0.0,0.0,0.009108271191069816,0.0,0.006232435473101509,0.0
0.015,0.0,0.0,8.03059526811111e-05,0.0,5.552002847544756e-05,0.0,0.0,0.0,0.01151010118673198,0.0,0.007431345424172242,0.0
0.0175,0.0,0.0,0.0001124845144504254,0.0,7.555831462395067e-05,0.0,0.0,0.0,0.0142649753310369,0.0,0.00860599565489515,0.0
0.02,0.0,0.0,0.000151540992375458,0.0,9.863163132436912e-05,0.0,0.0,0.0,0.01704918486412677,0.0,0.009868088775978593,0.0
0.0225,0.0,0.0,0.0001983263001866806,0.0,0.0001248955553834256,0.0,0.0,0.0,0.02043293908706139,0.0,0.01114658271985436,0.0
0.025,0.0,0.0,0.0002536356045359689,0.0,0.0001544111302882837,0.0,0.0,0.0,0.02384740759270943,0.0,0.01246527733983862,0.0
0.0275,0.0,0.0,0.000317648478485852,0.0,0.0001872594904595693,0.0,0.0,0.0,0.02739032516783378,0.0,0.0138137987064808,0.0
0.03,0.0,0.0,0.0003903678598203264,0.0,0.0002234866306884471,0.0,0.0,0.0,0.03075018398651318,0.0,0.01516745818925873,0.0
0.03249999999999999,0.0,0.0,0.0004715339107613632,0.0,0.0002630642853901488,0.0,0.0,0.0,0.03423761746126597,0.0,0.01647988658867411,0.0
0.035,0.0,0.0,0.0005616459540465686,0.0,0.0003058543307588921,0.0,0.0,0.0,0.03775189418809025,0.0,0.01774498021335648,0.0
0.0375,0.0,0.0,0.0006603489951825241,0.0,0.0003518328580104613,0.0,0.0,0.0,0.04120864598879809,0.0,0.01903561041449548,0.0
0.04,0.0,0.0,0.0007673824612746365,0.0,0.0004009959813092554,0.0,0.0,0.0,0.04443750483069525,0.0,0.02028596404407077,0.0
0.0425,0.0,0.0,0.0008826330402491717,0.0,0.0004532451679649989,0.0,0.0,0.0,0.0477615408146714,0.0,0.02152375957245851,0.0
0.04500000000000001,0.0,0.0,0.001006047156022649,0.0,0.0005086365995148444,0.0,0.0,0.0,0.05097284498286609,0.0,0.02278626051075066,0.0
0.04750000000000001,0.0,0.0,0.001137697289857089,0.0,0.0005671455867801906,0.0,0.0,0.0,0.0543569437262877,0.0,0.02401730186375058,0.0
0.05000000000000001,0.0,0.0,0.001277640078294236,0.0,0.0006287033361937806,0.0,0.0,0.0,0.0576259367342475,0.0,0.0252230666156754,0.0
0.05250000000000001,0.0,0.0,0.001425603726579925,0.0,0.0006932837901151848,0.0,0.0,0.0,0.0606717248161234,0.0,0.02643437618189023,0.0
0.05500000000000001,0.0,0.0,0.001581100829536711,0.0,0.0007608539509836143,0.0,0.0,0.0,0.06374682611870619,0.0,0.02761474687787796,0.0
0.05750000000000002,0.0,0.0,0.001744179826549237,0.0,0.000831379293961401,0.0,0.0,0.0,0.06662879645628406,0.0,0.02880977061383996,0.0
0.06000000000000002,0.0,0.0,0.001914622522124903,0.0,0.000904888341621854,0.0,0.0,0.0,0.0697645156267983,0.0,0.02999308874540161,0.0
0.06250000000000001,0.0,0.0,0.002092509680733763,0.0,0.000981246742663208,0.0,0.0,0.0,0.07255622058837319,0.0,0.03109836793053005,0.0
0.06500000000000002,0.0,0.0,0.002277283544923094,0.0,0.001060362956914047,0.0,0.0,0.0,0.07526747633656805,0.0,0.03218437595082772,0.0
0.06750000000000002,0.0,0.0,0.002468843384057893,0.0,0.001142186460514528,0.0,0.0,0.0,0.07800698130338274,0.0,0.03326658221559044,0.0
0.07000000000000002,0.0,0.0,0.002666831121287116,0.0,0.00122666075658607,0.0,0.0,0.0,0.08027960348630905,0.0,0.03430972107098562,0.0
0.07250000000000002,0.0,0.0,0.002869989053487446,0.0,0.001313740967735752,0.0,0.0,0.0,0.08229019892594251,0.0,0.03534708071749361,0.0
0.07500000000000002,0.0,0.0,0.003078535976607172,0.0,0.001403341510901102,0.0,0.0,0.0,0.08452846193378248,0.0,0.03633261607122597,0.0
0.07750000000000003,0.0,0.0,0.003292486373151629,0.0,0.001495411173312179,0.0,0.0,0.0,0.08656430802143077,0.0,0.03732835645370395,0.0
0.08000000000000003,0.0,0.0,0.003511535275898323,0.0,0.001589956090290641,0.0,0.0,0.0,0.08871965112390606,0.0,0.03830181299300909,0.0
0.08250000000000003,0.0,0.0,0.003735874458165664,0.0,0.001686933067114356,0.0,0.0,0.0,0.09077723600519452,0.0,0.03927462150889265,0.0
0.08500000000000003,0.0,0.0,0.003965316654345365,0.0,0.001786327956217616,0.0,0.0,0.0,0.09272682922968832,0.0,0.04024537627585219,0.0
0.08750000000000004,0.0,0.0,0.004199374094005167,0.0,0.001888161567505345,0.0,0.0,0.0,0.09452043722078748,0.0,0.04121985571850235,0.0
0.09000000000000004,0.0,0.0,0.004437904190645797,0.0,0.001992422380142763,0.0,0.0,0.0,0.09631875330413052,0.0,0.0421852088213196,0.0
0.09250000000000004,0.0,0.0,0.004681109823175231,0.0,0.002099062674314283,0.0,0.0,0.0,0.09824802811172371,0.0,0.04312463995934947,0.0
0.09500000000000004,0.0,0.0,0.004929043431995848,0.0,0.002208042157120304,0.0,0.0,0.0,0.1000807802583842,0.0,0.04405825894653988,0.0
0.09750000000000004,0.0,0.0,0.005181508584603841,0.0,0.002319344989529238,0.0,0.0,0.0,0.1018771233302052,0.0,0.04498333240983744,0.0
0.1,0.0,0.0,0.005438424437737321,0.0,0.002432946659014221,0.0,0.0,0.0,0.1036577327480268,0.0,0.04589594646785276,0.0
0.1025,0.0,0.0,0.005699445625234729,0.0,0.002548864894451858,0.0,0.0,0.0,0.1051315296466835,0.0,0.04683980894613103,0.0
0.1050000000000001,0.0,0.0,0.005964239917491248,0.0,0.002667112473116336,0.0,0.0,0.0,0.1067405019768098,0.0,0.04775211348454569,0.0
0.1075000000000001,0.0,0.0,0.006233071861868389,0.0,0.002787623342906242,0.0,0.0,0.0,0.1082586383150551,0.0,0.04866205603135328,0.0
0.1100000000000001,0.0,0.0,0.006505585841109976,0.0,0.002910403275896541,0.0,0.0,0.0,0.1097103372800181,0.0,0.04956509363780889,0.0
0.1125000000000001,0.0,0.0,0.006781403594995449,0.0,0.003035468406446538,0.0,0.0,0.0,0.1109353021784983,0.0,0.05048564027027091,0.0
0.1150000000000001,0.0,0.0,0.007060372449768263,0.0,0.003162802966132059,0.0,0.0,0.0,0.1122632614996108,0.0,0.05137678502878896,0.0
0.1175000000000001,0.0,0.0,0.007342690876031124,0.0,0.003292347320616717,0.0,0.0,0.0,0.113605188135846,0.0,0.05225472806226717,0.0
0.1200000000000001,0.0,0.0,0.007628175652958558,0.0,0.003424092795731205,0.0,0.0,0.0,0.1147701690007585,0.0,0.05314117889067924,0.0
0.1225000000000001,0.0,0.0,0.00791663259644064,0.0,0.00355802955970849,0.0,0.0,0.0,0.1160105104035141,0.0,0.05400402023311066,0.0
