time,load_ID,sail_enable,surge,sway,heave,roll,pitch,yaw,surge_rate,sway_rate,heave_rate,roll_rate,pitch_rate,yaw_rate,V_CG_BODY_X,V_CG_BODY_Y,V_CG_BODY_Z,OMEGA_BODY_X,OMEGA_BODY_Y,OMEGA_BODY_Z,V_WIND_BODY_X,V_WIND_BODY_Y,V_WIND_BODY_Z,V_REL_BODY_X,V_REL_BODY_Y,V_REL_BODY_Z,V_REL_H_MAG,E_UPSTREAM_X,E_UPSTREAM_Y,E_UPSTREAM_Z,C_CHORD_X,C_CHORD_Y,C_CHORD_Z,ALPHA_RAW_DEG,ALPHA_DB_DEG,CL,CD,Q_DYNAMIC,Fx,Fy,Fz,Mx,My,Mz,FX_PLANNING,FY_PLANNING,FZ_PLANNING,MX_PLANNING,MY_PLANNING,MZ_PLANNING,case
0.0275,1,T,0.0,0.0,0.000317648478485852,0.0,0.0001872594904595693,0.0,0.0,0.0,0.02739032516783378,0.0,0.0138137987064808,0.0,32.07797864151485,0.0,0.03339723165366593,0.0,0.0138137987064808,0.0,0.0,10.0,0.0,-32.14704763504726,10.0,-0.03339723165366593,33.66649182273076,0.9548677600361788,-0.297031245567685,0.0,0.0,-1.0,0.0,72.72062020180658,72.72062020180658,-0.4040012232237386,1.218280778893302,694.2275113856234,-13363.51191374003,-248.8835396690477,0.0,1244.417698345238,-66817.55956870012,0.0,-13363.51167943679,-248.8835396690477,2.502444417092173,1244.41767652679,-66817.55956870012,-0.2330290227490955,dt_0025
0.03,1,T,0.0,0.0,0.0003903678598203264,0.0,0.0002234866306884471,0.0,0.0,0.0,0.03075018398651318,0.0,0.01516745818925873,0.0,32.07797665969548,0.0,0.03791918379677468,0.0,0.01516745818925873,0.0,0.0,10.0,0.0,-32.15381395064178,10.0,-0.03791918379677468,33.67295281932498,0.9548854869712714,-0.2969742527082739,0.0,0.0,-1.0,0.0,72.72403996329753,72.72403996329753,-0.4039423753969023,1.218382739393353,694.4939978381476,-13369.45894004296,-248.876177503813,0.0,1244.380887519065,-66847.29470021478,0.0,-13369.45860616563,-248.876177503813,2.987895307765365,1244.380856442971,-66847.29470021478,-0.2781024895297048,dt_0025
0.03249999999999999,1,T,0.0,0.0,0.0004715339107613632,0.0,0.0002630642853901488,0.0,0.0,0.0,0.03423761746126597,0.0,0.01647988658867411,0.0,32.07797421640061,0.0,0.04267618820459446,0.0,0.01647988658867411,0.0,0.0,10.0,0.0,-32.16037364934397,10.0,-0.04267618820459446,33.67921663675416,0.9549026628560988,-0.2969190200548486,0.0,0.0,-1.0,0.0,72.72735404599511,72.72735404599511,-0.4038853461083904,1.218481549070562,694.7524003750688,-13375.22575460525,-248.8691156187951,0.0,1244.345578093976,-66876.12877302626,0.0,-13375.2252918036,-248.8691156187951,3.518544164484949,1244.345535037866,-66876.12877302626,-0.327342876504175,dt_0025
0.035,1,T,0.0,0.0,0.0005616459540465686,0.0,0.0003058543307588921,0.0,0.0,0.0,0.03775189418809025,0.0,0.01774498021335648,0.0,32.07797128606065,0.0,0.04756308269961243,0.0,0.01774498021335648,0.0,0.0,10.0,0.0,-32.16669618712743,10.0,-0.04756308269961243,33.68525409723011,0.9549192086923411,-0.2968658027971439,0.0,0.0,-1.0,0.0,72.73054714406189,72.73054714406189,-0.40383039874361,1.218576751579995,695.0015104519119,-13380.78536694353,-248.8623793729743,0.0,1244.311896864871,-66903.92683471767,0.0,-13380.78474107823,-248.8623793729743,4.092571089627019,1244.311838664129,-66903.92683471767,-0.3805781765372831,dt_0025
0.0375,1,T,0.0,0.0,0.0006603489951825241,0.0,0.0003518328580104613,0.0,0.0,0.0,0.04120864598879809,0.0,0.01903561041449548,0.0,32.0779678490745,0.0,0.05249473211252768,0.0,0.01903561041449548,0.0,0.0,10.0,0.0,-32.17314590114697,10.0,-0.05249473211252768,33.69141310744461,0.954936078179453,-0.2968115337907971,0.0,0.0,-1.0,0.0,72.73380329131301,72.73380329131301,-0.4037743664179361,1.218673833906597,695.2556817706005,-13386.45811678314,-248.8555787580037,0.0,1244.277893790019,-66932.2905839157,0.0,-13386.45728825269,-248.8555787580037,4.70979572069707,1244.277816777704,-66932.2905839157,-0.4377778384995585,dt_0025
0.04,1,T,0.0,0.0,0.0007673824612746365,0.0,0.0004009959813092554,0.0,0.0,0.0,0.04443750483069525,0.0,0.02028596404407077,0.0,32.0779639347437,0.0,0.05730064371929147,0.0,0.02028596404407077,0.0,0.0,10.0,0.0,-32.17939375496405,10.0,-0.05730064371929147,33.69737945949239,0.9549524108735784,-0.2967589812739295,0.0,0.0,-1.0,0.0,72.73695639416252,72.73695639416252,-0.4037201072975335,1.218767843954987,695.5019467426746,-13391.95458248769,-248.8490594895437,0.0,1244.245297447718,-66959.77291243844,0.0,-13391.95350578944,-248.8490594895437,5.370119825536405,1244.245197411781,-66959.77291243844,-0.4989373506681379,dt_0025
0.0425,1,T,0.0,0.0,0.0008826330402491717,0.0,0.0004532451679649989,0.0,0.0,0.0,0.0477615408146714,0.0,0.02152375957245851,0.0,32.07795939044242,0.0,0.06230072680802261,0.0,0.02152375957245851,0.0,0.0,10.0,0.0,-32.18557818830471,10.0,-0.06230072680802261,33.70328534899048,0.9549685692367902,-0.2967069796446278,0.0,0.0,-1.0,0.0,72.74007639118551,72.74007639118551,-0.4036664178677224,1.218860866950148,695.7457590307291,-13397.39647506125,-248.8426727926972,0.0,1244.213363963486,-66986.98237530625,0.0,-13397.39509893978,-248.8426727926972,6.072305007726015,1244.213236163377,-66986.98237530625,-0.5639336758256657,dt_0025
0.04500000000000001,1,T,0.0,0.0,0.001006047156022649,0.0,0.0005086365995148444,0.0,0.0,0.0,0.05097284498286609,0.0,0.02278626051075066,0.0,32.07795425691825,0.0,0.06728887455616706,0.0,0.02278626051075066,0.0,0.0,10.0,0.0,-32.191885559472,10.0,-0.06728887455616706,33.70930874215818,0.9549850400584324,-0.2966539621589335,0.0,0.0,-1.0,0.0,72.74325728328165,72.74325728328165,-0.403611680545323,1.218955705537455,695.9944662229119,-13402.94779519547,-248.8362271816317,0.0,1244.181135908159,-67014.73897597735,0.0,-13402.94606144922,-248.8362271816317,6.817229496074269,1244.180974966371,-67014.73897597735,-0.6328360348618808,dt_0025
0.04750000000000001,1,T,0.0,0.0,0.001137697289857089,0.0,0.0005671455867801906,0.0,0.0,0.0,0.0543569437262877,0.0,0.02401730186375058,0.0,32.07794834573151,0.0,0.07254982125620453,0.0,0.02401730186375058,0.0,0.0,10.0,0.0,-32.19803485505027,10.0,-0.07254982125620453,33.71518127679327,0.9550010895896536,-0.2966022907574626,0.0,0.0,-1.0,0.0,72.74635736152739,72.74635736152739,-0.4035583338811574,1.219048134652459,696.236987222807,-13408.36120355641,-248.8300092671893,0.0,1244.150046335946,-67041.80601778207,0.0,-13408.35904712918,-248.8300092671893,7.604492474882346,1244.14984624296,-67041.80601778207,-0.7056141702445166,dt_0025
0.05000000000000001,1,T,0.0,0.0,0.001277640078294236,0.0,0.0006287033361937806,0.0,0.0,0.0,0.0576259367342475,0.0,0.0252230666156754,0.0,32.07794176372374,0.0,0.07779345978536333,0.0,0.0252230666156754,0.0,0.0,10.0,0.0,-32.20405709680211,10.0,-0.07779345978536333,33.72093257153619,0.9550167993866672,-0.2965517035682753,0.0,0.0,-1.0,0.0,72.74939234088954,72.74939234088954,-0.4035061074494518,1.219138622838325,696.4745422651304,-13413.66392591235,-248.8239831347538,0.0,1244.119915673769,-67068.31962956175,0.0,-13413.66127491715,-248.8239831347538,8.433214705240076,1244.119669793453,-67068.31962956175,-0.7821822900806312,dt_0025
0.05250000000000001,1,T,0.0,0.0,0.001425603726579925,0.0,0.0006932837901151848,0.0,0.0,0.0,0.0606717248161234,0.0,0.02643437618189023,0.0,32.07793456129877,0.0,0.08291085501157339,0.0,0.02643437618189023,0.0,0.0,10.0,0.0,-32.21010644220822,10.0,-0.08291085501157339,33.72670984573478,0.9550325717965532,-0.296500905239194,0.0,0.0,-1.0,0.0,72.75243993736102,72.75243993736102,-0.403453663900422,1.219229487204453,696.7132111737599,-13418.99167257008,-248.8179929580616,0.0,1244.089964790308,-67094.95836285039,0.0,-13418.98844770194,-248.8179929580616,9.303168661033872,1244.089665809118,-67094.95836285039,-0.8625073369411529,dt_0025
0.05500000000000001,1,T,0.0,0.0,0.001581100829536711,0.0,0.0007608539509836143,0.0,0.0,0.0,0.06374682611870619,0.0,0.02761474687787796,0.0,32.07792654606667,0.0,0.08815346643178049,0.0,0.02761474687787796,0.0,0.0,10.0,0.0,-32.21600028045606,10.0,-0.08815346643178049,33.73233869850036,0.9550479309603366,-0.2964514286833178,0.0,0.0,-1.0,0.0,72.75540818695241,72.75540818695241,-0.4034025857657557,1.219317985836131,696.9457878680862,-13424.18357891834,-248.8122175728369,0.0,1244.061087864184,-67120.91789459172,0.0,-13424.17969329709,-248.8122175728369,10.21384212928593,1244.060727771507,-67120.91789459172,-0.9465487026404572,dt_0025
0.05750000000000002,1,T,0.0,0.0,0.001744179826549237,0.0,0.000831379293961401,0.0,0.0,0.0,0.06662879645628406,0.0,0.02880977061383996,0.0,32.07791785322805,0.0,0.09329774232393397,0.0,0.02880977061383996,0.0,0.0,10.0,0.0,-32.22196670629725,10.0,-0.09329774232393397,33.73803696751974,0.9550634714556144,-0.2964013587876257,0.0,0.0,-1.0,0.0,72.75841198421736,72.75841198421736,-0.4033508959207863,1.219407544324931,697.1812722833088,-13429.44055099578,-248.8064321893058,0.0,1244.032160946529,-67147.20275497888,0.0,-13429.43590983826,-248.8064321893058,11.16495751739603,1244.031731014307,-67147.20275497888,-1.034262460487416,dt_0025
0.06000000000000002,1,T,0.0,0.0,0.001914622522124903,0.0,0.000904888341621854,0.0,0.0,0.0,0.0697645156267983,0.0,0.02999308874540161,0.0,32.07790807085674,0.0,0.09879147714877544,0.0,0.02999308874540161,0.0,0.0,10.0,0.0,-32.22787351458375,10.0,-0.09879147714877544,33.74367838976671,0.9550788489128486,-0.2963518050549182,0.0,0.0,-1.0,0.0,72.76138476767161,72.76138476767161,-0.4032997397666506,1.219496178134143,697.4144466541054,-13434.64610751871,-248.8007652036636,0.0,1244.003826018318,-67173.23053759354,0.0,-13434.64060722107,-248.8007652036636,12.15685297745732,1244.003316708936,-67173.23053759354,-1.125684405474246,dt_0025
0.06250000000000001,1,T,0.0,0.0,0.002092509680733763,0.0,0.000981246742663208,0.0,0.0,0.0,0.07255622058837319,0.0,0.03109836793053005,0.0,32.07789769442974,0.0,0.1040325982450155,0.0,0.03109836793053005,0.0,0.0,10.0,0.0,-32.23338953408238,10.0,-0.1040325982450155,33.74894666290923,0.9550932020496964,-0.2963055439887314,0.0,0.0,-1.0,0.0,72.76415997720986,72.76415997720986,-0.4032519834974566,1.21957892125907,697.6322330242338,-13439.50826935298,-248.7955275779237,0.0,1243.977637889619,-67197.54134676489,0.0,-13439.50179927069,-248.7955275779237,13.18747159604873,1243.977039010736,-67197.54134676489,-1.220648809242403,dt_0025
0.06500000000000002,1,T,0.0,0.0,0.002277283544923094,0.0,0.001060362956914047,0.0,0.0,0.0,0.07526747633656805,0.0,0.03218437595082772,0.0,32.077886488456,0.0,0.1092817339674556,0.0,0.03218437595082772,0.0,0.0,10.0,0.0,-32.23880836821014,10.0,-0.1092817339674556,33.75412219273634,0.9551072957586114,-0.2962601113695065,0.0,0.0,-1.0,0.0,72.76688544747991,72.76688544747991,-0.403205083149896,1.219660181403189,697.8462185638327,-13444.28570634345,-248.790433429314,0.0,1243.95216714657,-67221.42853171725,0.0,-13444.27814817108,-248.790433429314,14.25581987370684,1243.951467815635,-67221.42853171725,-1.319040551033626,dt_0025
0.06750000000000002,1,T,0.0,0.0,0.002468843384057893,0.0,0.001142186460514528,0.0,0.0,0.0,0.07800698130338274,0.0,0.03326658221559044,0.0,32.07787431023475,0.0,0.1146459618391351,0.0,0.03326658221559044,0.0,0.0,10.0,0.0,-32.2442072213127,10.0,-0.1146459618391351,33.75927871461347,0.955121331053648,-0.2962148594623639,0.0,0.0,-1.0,0.0,72.76960003698748,72.76960003698748,-0.4031583700403132,1.219741117136385,698.0594508402093,-13449.04645421828,-248.7854085285898,0.0,1243.927042642949,-67245.2322710914,0.0,-13449.03768147408,-248.7854085285898,15.36131542680235,1243.926231235703,-67245.2322710914,-1.420796317048517,dt_0025
0.07000000000000002,1,T,0.0,0.0,0.002666831121287116,0.0,0.00122666075658607,0.0,0.0,0.0,0.08027960348630905,0.0,0.03430972107098562,0.0,32.07786172340973,0.0,0.1196283377518124,0.0,0.03430972107098562,0.0,0.0,10.0,0.0,-32.24941032876466,10.0,-0.1196283377518124,33.76424834870507,0.9551348513879028,-0.2961712606992929,0.0,0.0,-1.0,0.0,72.77221541929954,72.77221541929954,-0.4031133641047184,1.219819094998019,698.2649857637326,-13453.63546760653,-248.7806134822134,0.0,1243.903067411067,-67268.17733803265,0.0,-13453.62534578795,-248.7806134822134,16.50304252284799,1243.902131562819,-67268.17733803265,-1.525846695134067,dt_0025
0.07250000000000002,1,T,0.0,0.0,0.002869989053487446,0.0,0.001313740967735752,0.0,0.0,0.0,0.08229019892594251,0.0,0.03534708071749361,0.0,32.07784854312537,0.0,0.1244322779713933,0.0,0.03534708071749361,0.0,0.0,10.0,0.0,-32.25458394671283,10.0,-0.1244322779713933,33.76918988627867,0.9551482891752384,-0.2961279211516789,0.0,0.0,-1.0,0.0,72.77481521522625,72.77481521522625,-0.4030686263822457,1.219896608150155,698.4693886650216,-13458.19932397039,-248.7758920049536,0.0,1243.879460024768,-67290.99661985194,0.0,-13458.18771011579,-248.7758920049536,17.68058271798768,1243.878386609608,-67290.99661985194,-1.634134935496379,dt_0025
0.07500000000000002,1,T,0.0,0.0,0.003078535976607172,0.0,0.001403341510901102,0.0,0.0,0.0,0.08452846193378248,0.0,0.03633261607122597,0.0,32.07783412411472,0.0,0.1295447309249594,0.0,0.03633261607122597,0.0,0.0,10.0,0.0,-32.25949720447085,10.0,-0.1295447309249594,33.77388280735964,0.95516104525125,-0.2960867738257476,0.0,0.0,-1.0,0.0,72.7772834731898,72.7772834731898,-0.4030261521870099,1.21997019948595,698.6635354297237,-13462.53429266432,-248.771450963264,0.0,1243.85725481632,-67312.67146332157,0.0,-13462.52103632844,-248.771450963264,18.89252701376956,1243.85603001056,-67312.67146332157,-1.745555946378939,dt_0025
0.07750000000000003,1,T,0.0,0.0,0.003292486373151629,0.0,0.001495411173312179,0.0,0.0,0.0,0.08656430802143077,0.0,0.03732835645370395,0.0,32.07781901659018,0.0,0.1345339695417224,0.0,0.03732835645370395,0.0,0.0,10.0,0.0,-32.2644607988587,10.0,-0.1345339695417224,33.77862387133451,0.9551739266157384,-0.2960452159949086,0.0,0.0,-1.0,0.0,72.77977632219009,72.77977632219009,-0.4029832548251072,1.220044524005743,698.8597012676674,-13466.91445141547,-248.767006791993,0.0,1243.835033959965,-67334.57225707737,0.0,-13466.89939369374,-248.767006791993,20.13856683485695,1243.83364319433,-67334.57225707737,-1.860044114285323,dt_0025
0.08000000000000003,1,T,0.0,0.0,0.003511535275898323,0.0,0.001589956090290641,0.0,0.0,0.0,0.08871965112390606,0.0,0.03830181299300909,0.0,32.07780272682012,0.0,0.1397221040498605,0.0,0.03830181299300909,0.0,0.0,10.0,0.0,-32.26931179178516,10.0,-0.1397221040498605,33.78325744382037,0.9551865105206976,-0.2960046116520714,0.0,0.0,-1.0,0.0,72.78221194368737,72.78221194368737,-0.4029413422436331,1.220117142282326,699.05144615321,-13471.19599980776,-248.7627045877639,0.0,1243.813522938819,-67355.9799990388,0.0,-13471.17897248654,-248.7627045877639,21.41860109916148,1243.811950783504,-67355.9799990388,-1.977608052763057,dt_0025
0.08250000000000003,1,T,0.0,0.0,0.003735874458165664,0.0,0.001686933067114356,0.0,0.0,0.0,0.09077723600519452,0.0,0.03927462150889265,0.0,32.07778555514817,0.0,0.1448904936731786,0.0,0.03927462150889265,0.0,0.0,10.0,0.0,-32.27415866269263,10.0,-0.1448904936731786,33.78788713998935,0.9551990785625312,-0.2959640524004412,0.0,0.0,-1.0,0.0,72.78464482839038,72.78464482839038,-0.4028994767573719,1.220189678961139,699.243056898103,-13475.4746560259,-248.7584466661948,0.0,1243.792233330974,-67377.37328012951,0.0,-13475.45548216045,-248.7584466661948,22.73221301063464,1243.790463574765,-67377.37328012951,-2.098193251872518,dt_0025
0.08500000000000003,1,T,0.0,0.0,0.003965316654345365,0.0,0.001786327956217616,0.0,0.0,0.0,0.09272682922968832,0.0,0.04024537627585219,0.0,32.07776751270887,0.0,0.1500284510040996,0.0,0.04024537627585219,0.0,0.0,10.0,0.0,-32.27899439408814,10.0,-0.1500284510040996,33.79250625647014,0.9552116125718784,-0.2959235969094578,0.0,0.0,-1.0,0.0,72.78707145728424,72.78707145728424,-0.4028577189221194,1.220262029122432,699.4342559448138,-13479.74422174174,-248.7542390022883,0.0,1243.771195011441,-67398.72110870869,0.0,-13479.72271503415,-248.7542390022883,24.07923113994777,1243.769210595197,-67398.72110870869,-2.221782075180933,dt_0025
0.08750000000000004,1,T,0.0,0.0,0.004199374094005167,0.0,0.001888161567505345,0.0,0.0,0.0,0.09452043722078748,0.0,0.04121985571850235,0.0,32.0777486818257,0.0,0.1550886499222729,0.0,0.04121985571850235,0.0,0.0,10.0,0.0,-32.28384796041821,10.0,-0.1550886499222729,33.79714246991007,0.955224187641332,-0.2958830027983312,0.0,0.0,-1.0,0.0,72.78950636898348,72.78950636898348,-0.4028158185549686,1.220334626236322,699.626188967982,-13484.0302806297,-248.7500564708698,0.0,1243.750282354349,-67420.1514031485,0.0,-13484.00624431388,-248.7500564708698,25.46001262281226,1243.748065274295,-67420.1514031485,-2.348400087313454,dt_0025
0.09000000000000004,1,T,0.0,0.0,0.004437904190645797,0.0,0.001992422380142763,0.0,0.0,0.0,0.09631875330413052,0.0,0.0421852088213196,0.0,32.07772875480656,0.0,0.1602314137323426,0.0,0.0421852088213196,0.0,0.0,10.0,0.0,-32.28865479891316,10.0,-0.1602314137323426,33.8017341082285,0.955236636544425,-0.2958428099570684,0.0,0.0,-1.0,0.0,72.79191718017783,72.79191718017783,-0.4027743329133308,1.220406504791466,699.816302593069,-13488.27581233173,-248.7459543483762,0.0,1243.729771741881,-67441.37906165866,0.0,-13488.24903981977,-248.7459543483762,26.87432481730835,1243.727303096469,-67441.37906165866,-2.478033392540034,dt_0025
0.09250000000000004,1,T,0.0,0.0,0.004681109823175231,0.0,0.002099062674314283,0.0,0.0,0.0,0.09824802811172371,0.0,0.04312463995934947,0.0,32.07770743561932,0.0,0.1655814618028784,0.0,0.04312463995934947,0.0,0.0,10.0,0.0,-32.29333063541607,10.0,-0.1655814618028784,33.80620066686438,0.9552487413076508,-0.2958037224751386,0.0,0.0,-1.0,0.0,72.79426166056173,72.79426166056173,-0.4027339887033564,1.220476405687459,700.001262161085,-13492.40634316279,-248.7420023529898,0.0,1243.710011764949,-67462.03171581397,0.0,-13492.37661897003,-248.7420023529898,28.32138574396338,1243.707271832932,-67462.03171581397,-2.610623346270158,dt_0025
0.09500000000000004,1,T,0.0,0.0,0.004929043431995848,0.0,0.002208042157120304,0.0,0.0,0.0,0.1000807802583842,0.0,0.04405825894653988,0.0,32.0776851533607,0.0,0.1709100204575453,0.0,0.04405825894653988,0.0,0.0,10.0,0.0,-32.29797644809339,10.0,-0.1709100204575453,33.81063860150523,0.955260763594554,-0.295764895714061,0.0,0.0,-1.0,0.0,72.79659047341077,72.79659047341077,-0.4026939141029383,1.220545839454475,700.1850606179773,-13496.5110389028,-248.7381131733951,0.0,1243.690565866975,-67482.55519451399,0.0,-13496.47813813266,-248.7381131733951,29.80084113250384,1243.687534092518,-67482.55519451399,-2.746118968418122,dt_0025
