time,surge,sway,heave,roll,pitch,yaw,surge_rate,sway_rate,heave_rate,roll_rate,pitch_rate,yaw_rate
5.469999999999906,0.0,0.0,-0.007403759300071751,0.0,0.03875505479536909,0.0,0.0,0.0,-0.01936678158458835,0.0,-3.122134996114194e-05,0.0
5.474999999999905,0.0,0.0,-0.007499724788909788,0.0,0.03875441360026938,0.0,0.0,0.0,-0.01901876415754206,0.0,-0.0002250574582936857,0.0
5.479999999999905,0.0,0.0,-0.007593476094328598,0.0,0.0387527752691021,0.0,0.0,0.0,-0.01848130194909032,0.0,-0.0004300544088396931,0.0
5.484999999999905,0.0,0.0,-0.007684072358630884,0.0,0.03875008752017427,0.0,0.0,0.0,-0.01775694214142962,0.0,-0.0006448047256071293,0.0
5.489999999999905,0.0,0.0,-0.007768509384281855,0.0,0.03874683207831656,0.0,0.0,0.0,-0.01542399389309931,0.0,-0.0005049822600222767,0.0
5.494999999999905,0.0,0.0,-0.00784006355387099,0.0,0.03874447049954229,0.0,0.0,0.0,-0.01290158559001164,0.0,-0.000361574242570758,0.0
5.499999999999905,0.0,0.0,-0.00789997815474734,0.0,0.03874244086152662,0.0,0.0,0.0,-0.01135707003489114,0.0,-0.0005267722003225306,0.0
5.504999999999905,0.0,0.0,-0.00795321849355026,0.0,0.03873919113445534,0.0,0.0,0.0,-0.009939833201127098,0.0,-0.0007728421270432729,0.0
5.509999999999905,0.0,0.0,-0.007998988473655395,0.0,0.03873470527384221,0.0,0.0,0.0,-0.008369134145904575,0.0,-0.001021210788031962,0.0
5.514999999999905,0.0,0.0,-0.008036554652997152,0.0,0.03872897637358776,0.0,0.0,0.0,-0.006658514651850686,0.0,-0.001270044875402286,0.0
5.519999999999905,0.0,0.0,-0.00806525496007053,0.0,0.03872200654762226,0.0,0.0,0.0,-0.004763945752461968,0.0,-0.001501251210185907,0.0
5.524999999999904,0.0,0.0,-0.008080627136075987,0.0,0.03871487879193573,0.0,0.0,0.0,-0.001035874431213626,0.0,-0.001252616503130437,0.0
5.529999999999904,0.0,0.0,-0.008077246937021845,0.0,0.03870897371828346,0.0,0.0,0.0,0.002030246648988874,0.0,-0.001207478273978796,0.0
5.534999999999904,0.0,0.0,-0.008061580376451702,0.0,0.03870241833288042,0.0,0.0,0.0,0.004263884029603274,0.0,-0.001405596280089281,0.0
5.539999999999904,0.0,0.0,-0.008030822044629633,0.0,0.0386959677554804,0.0,0.0,0.0,0.007975851689674466,0.0,-0.001191730160209189,0.0
5.544999999999904,0.0,0.0,-0.007985390108136528,0.0,0.03868948471237749,0.0,0.0,0.0,0.01016656699763783,0.0,-0.001409108902203711,0.0
5.549999999999904,0.0,0.0,-0.007929115625877515,0.0,0.03868190050987871,0.0,0.0,0.0,0.01234066606387915,0.0,-0.001624287215488953,0.0
5.554999999999904,0.0,0.0,-0.007861993472575386,0.0,0.0386732688361858,0.0,0.0,0.0,0.01450554734338261,0.0,-0.001828098799530638,0.0
5.559999999999904,0.0,0.0,-0.007784120402924985,0.0,0.03866364942447469,0.0,0.0,0.0,0.01664096431823152,0.0,-0.002019385711103131,0.0
5.564999999999904,0.0,0.0,-0.007695693390773381,0.0,0.03865310763765902,0.0,0.0,0.0,0.01884507342259602,0.0,-0.002161990479525714,0.0
5.569999999999903,0.0,0.0,-0.00759161634597739,0.0,0.03864331596100496,0.0,0.0,0.0,0.02269601507885689,0.0,-0.001780255077410792,0.0
5.574999999999903,0.0,0.0,-0.007473167141030209,0.0,0.03863408619856831,0.0,0.0,0.0,0.02464716257931541,0.0,-0.001921394409035564,0.0
5.579999999999903,0.0,0.0,-0.007345398276640579,0.0,0.03862414162544973,0.0,0.0,0.0,0.02645746754089221,0.0,-0.002056213360468746,0.0
5.584999999999903,0.0,0.0,-0.007208891996984513,0.0,0.03861356583723455,0.0,0.0,0.0,0.02814216808147128,0.0,-0.002173892445697278,0.0
5.589999999999903,0.0,0.0,-0.007064320122169698,0.0,0.03860244651347969,0.0,0.0,0.0,0.0296837679158791,0.0,-0.002273641237265792,0.0
5.594999999999903,0.0,0.0,-0.006912436941841786,0.0,0.03859087595317536,0.0,0.0,0.0,0.0310667764985488,0.0,-0.002354402639078045,0.0
5.599999999999903,0.0,0.0,-0.006754072639747385,0.0,0.03857895167382702,0.0,0.0,0.0,0.03227632434104043,0.0,-0.00241514652485481,0.0
5.604999999999903,0.0,0.0,-0.006590132382141656,0.0,0.0385667751263413,0.0,0.0,0.0,0.03329728857427769,0.0,-0.002455328994048427,0.0
5.609999999999903,0.0,0.0,-0.006421593657517878,0.0,0.0385544497398513,0.0,0.0,0.0,0.0341158625986597,0.0,-0.002474702396969223,0.0
5.614999999999903,0.0,0.0,-0.006249498659876125,0.0,0.03854207943874755,0.0,0.0,0.0,0.03471997042520068,0.0,-0.002473315898158628,0.0
5.619999999999902,0.0,0.0,-0.006074947173171955,0.0,0.03852976710427837,0.0,0.0,0.0,0.03509864911381038,0.0,-0.002451537301331211,0.0
5.624999999999902,0.0,0.0,-0.00589908971282039,0.0,0.03851761309034083,0.0,0.0,0.0,0.03524257337596673,0.0,-0.002410009280568245,0.0
5.629999999999902,0.0,0.0,-0.005723103681516283,0.0,0.0385057143888193,0.0,0.0,0.0,0.03515030270261432,0.0,-0.002349433914340162,0.0
5.634999999999902,0.0,0.0,-0.005548170614880834,0.0,0.03849416378306025,0.0,0.0,0.0,0.03482162240198706,0.0,-0.002270792240376014,0.0
5.639999999999902,0.0,0.0,-0.005375467978778614,0.0,0.03848304857095821,0.0,0.0,0.0,0.03425837374142226,0.0,-0.002175297088299474,0.0
5.644999999999902,0.0,0.0,-0.005206157270265651,0.0,0.03847244937174996,0.0,0.0,0.0,0.03346509966840761,0.0,-0.00206440684382682,0.0
5.649999999999902,0.0,0.0,-0.005041371889193925,0.0,0.03846243885515848,0.0,0.0,0.0,0.0324484945646759,0.0,-0.001939842552243047,0.0
5.654999999999902,0.0,0.0,-0.004882203481606505,0.0,0.0384530805945183,0.0,0.0,0.0,0.03121856204984097,0.0,-0.001803521497426906,0.0
5.659999999999902,0.0,0.0,-0.004729693243679813,0.0,0.03844442782380948,0.0,0.0,0.0,0.02978547687086684,0.0,-0.001657661741732983,0.0
5.664999999999901,0.0,0.0,-0.004584819343420542,0.0,0.03843652257016837,0.0,0.0,0.0,0.02816427380853869,0.0,-0.001504527775247068,0.0
5.669999999999901,0.0,0.0,-0.004448477030158194,0.0,0.03842939522586523,0.0,0.0,0.0,0.02637308046109255,0.0,-0.001346508919457379,0.0
5.674999999999901,0.0,0.0,-0.004321465614955953,0.0,0.03842306400247225,0.0,0.0,0.0,0.0244321404906035,0.0,-0.001186088087596837,0.0
5.679999999999901,0.0,0.0,-0.004204476656824795,0.0,0.03841753462281984,0.0,0.0,0.0,0.02236431058510863,0.0,-0.001025777341839737,0.0
5.684999999999901,0.0,0.0,-0.004098083175727065,0.0,0.03841280036107386,0.0,0.0,0.0,0.020194144023498,0.0,-0.0008680444867376128,0.0
5.689999999999901,0.0,0.0,-0.004002732710255062,0.0,0.03840884212111881,0.0,0.0,0.0,0.01794727883065794,0.0,-0.0007153695879690057,0.0
5.694999999999901,0.0,0.0,-0.003918741624371423,0.0,0.03840562857981655,0.0,0.0,0.0,0.01565054473173566,0.0,-0.0005701634104698539,0.0
5.699999999999901,0.0,0.0,-0.0038462924204761,0.0,0.0384031164296276,0.0,0.0,0.0,0.01333065539793839,0.0,-0.0004348088943912415,0.0
5.704999999999901,0.0,0.0,-0.003785432652609375,0.0,0.03840125082726641,0.0,0.0,0.0,0.01101487499916594,0.0,-0.0003115374906179318,0.0
5.7099999999999,0.0,0.0,-0.003736073534014069,0.0,0.03839996628884036,0.0,0.0,0.0,0.00873047434853841,0.0,-0.0002023741227505316,0.0
5.7149999999999,0.0,0.0,-0.003697991027009418,0.0,0.03839918775777321,0.0,0.0,0.0,0.006504282165573511,0.0,-0.0001091230668173882,0.0
5.7199999999999,0.0,0.0,-0.003670821883976797,0.0,0.0383988315638188,0.0,0.0,0.0,0.004365150144892264,0.0,-3.3425583532679e-05,0.0
5.7249999999999,0.0,0.0,-0.003654059915403954,0.0,0.03839880494532517,0.0,0.0,0.0,0.002341403265459525,0.0,2.272343987690939e-05,0.0
