time,load_ID,sail_enable,surge,sway,heave,roll,pitch,yaw,surge_rate,sway_rate,heave_rate,roll_rate,pitch_rate,yaw_rate,V_CG_BODY_X,V_CG_BODY_Y,V_CG_BODY_Z,OMEGA_BODY_X,OMEGA_BODY_Y,OMEGA_BODY_Z,V_WIND_BODY_X,V_WIND_BODY_Y,V_WIND_BODY_Z,V_REL_BODY_X,V_REL_BODY_Y,V_REL_BODY_Z,V_REL_H_MAG,E_UPSTREAM_X,E_UPSTREAM_Y,E_UPSTREAM_Z,C_CHORD_X,C_CHORD_Y,C_CHORD_Z,ALPHA_RAW_DEG,ALPHA_DB_DEG,CL,CD,Q_DYNAMIC,Fx,Fy,Fz,Mx,My,Mz,FX_PLANNING,FY_PLANNING,FZ_PLANNING,MX_PLANNING,MY_PLANNING,MZ_PLANNING,case
1.794999999999984,1,T,0.0,0.0,-0.01847045915157859,0.0,0.02906763219797142,0.0,0.0,0.0,0.245721023612444,0.0,0.003575663851432917,0.0,32.05729198323061,0.0,1.177916972454357,0.0,0.003575663851432917,0.0,0.0,10.0,0.0,-32.07517030248778,10.0,-1.177916972454357,33.59786525857847,0.9546788183007578,-0.2976379577403872,0.0,0.0,-1.0,0.0,72.68421151075952,72.68421151075952,-0.4046277500595278,1.217195250456543,691.4001368343262,-13300.42744776704,-248.9666254115969,0.0,1244.833127057985,-66502.13723883522,0.0,-13294.80889665158,-248.9666254115969,386.5574922684377,1244.3072673755,-66502.13723883522,-36.17925617638692,dt_005
1.799999999999984,1,T,0.0,0.0,-0.01724421664041253,0.0,0.02908635109225166,0.0,0.0,0.0,0.2447636744741291,0.0,0.003911255575448536,0.0,32.05729777017794,0.0,1.17756010510689,0.0,0.003911255575448536,0.0,0.0,10.0,0.0,-32.07685404805518,10.0,-1.17756010510689,33.59947269854445,0.9546832575573356,-0.2976237183755924,0.0,0.0,-1.0,0.0,72.68506609514245,72.68506609514245,-0.4046130442287509,1.217220729967687,691.4662964423934,-13301.90334251245,-248.9645771246788,0.0,1244.822885623394,-66509.51671256225,0.0,-13296.27692886779,-248.9645771246788,386.8492786628909,1244.296352819139,-66509.51671256225,-36.20225038227588,dt_005
1.804999999999984,1,T,0.0,0.0,-0.01602249153559949,0.0,0.02910671263781683,0.0,0.0,0.0,0.2439139905469628,0.0,0.004232713623825148,0.0,32.0572985146028,0.0,1.177363516965827,0.0,0.004232713623825148,0.0,0.0,10.0,0.0,-32.07846208272193,10.0,-1.177363516965827,33.60100786572671,0.9546874966045944,-0.2976101205047506,0.0,0.0,-1.0,0.0,72.6858821761554,72.6858821761554,-0.4045990009703944,1.217245061497351,691.529484375485,-13303.3129565292,-248.9626255069435,0.0,1244.813127534718,-66516.564782646,0.0,-13297.67806620821,-248.9626255069435,387.1610347682429,1244.285861471993,-66516.564782646,-36.22730218587384,dt_005
1.809999999999983,1,T,0.0,0.0,-0.01480475417818756,0.0,0.02912864910476933,0.0,0.0,0.0,0.2431685092254953,0.0,0.004541212410658411,0.0,32.05729439148699,0.0,1.177321575470439,0.0,0.004541212410658411,0.0,0.0,10.0,0.0,-32.08000045354029,10.0,-1.177321575470439,33.60247653223115,0.954691551462568,-0.2975971128320885,0.0,0.0,-1.0,0.0,72.68666283282549,72.68666283282549,-0.4045855673000459,1.21726833684701,691.5899378232265,-13304.66157956085,-248.9607626135974,0.0,1244.803813067987,-66523.30789780425,0.0,-13299.01762099697,-248.9607626135974,387.4920167626021,1244.275755958146,-66523.30789780425,-36.2543261333681,dt_005
1.814999999999983,1,T,0.0,0.0,-0.01359049496472519,0.0,0.02915209900656069,0.0,0.0,0.0,0.2425226693697204,0.0,0.004838074302267066,0.0,32.05728559951833,0.0,1.177427750108481,0.0,0.004838074302267066,0.0,0.0,10.0,0.0,-32.08147597102967,10.0,-1.177427750108481,33.60388519918127,0.9546954401514056,-0.2975846376312356,0.0,0.0,-1.0,0.0,72.68741153003626,72.68741153003626,-0.4045726835934105,1.21729065932248,691.6479240438495,-13305.95517237488,-248.9589796690942,0.0,1244.794898345471,-66529.77586187438,0.0,-13300.30157386702,-248.9589796690942,387.8415829177736,1244.265994520927,-66529.77586187438,-36.28324442161098,dt_005
1.819999999999983,1,T,0.0,0.0,-0.01237923096948347,0.0,0.02917700771047689,0.0,0.0,0.0,0.2419703463102892,0.0,0.005124719330482012,0.0,32.05727237422205,0.0,1.177674167198078,0.0,0.005124719330482012,0.0,0.0,10.0,0.0,-32.08289597087446,10.0,-1.177674167198078,33.60524086921492,0.9546991820631452,-0.2975726327604096,0.0,0.0,-1.0,0.0,72.68813199758542,72.68813199758542,-0.4045602856675066,1.217312140128021,691.703731000246,-13307.20015786979,-248.9572673566231,0.0,1244.786336783116,-66536.00078934894,0.0,-13301.53636471564,-248.9572673566231,388.2091958690343,1244.256532447942,-66536.00078934894,-36.31398769827256,dt_005
1.824999999999983,1,T,0.0,0.0,-0.01117051193041371,0.0,0.02920332773082605,0.0,0.0,0.0,0.2415046114869066,0.0,0.005402585992855887,0.0,32.05725496578381,0.0,1.178052378611127,0.0,0.005402585992855887,0.0,0.0,10.0,0.0,-32.08426789574809,10.0,-1.178052378611127,33.60655064724929,0.9547027968600582,-0.2975610351971218,0.0,0.0,-1.0,0.0,72.68882801805293,72.68882801805293,-0.4045483084310662,1.217332892041598,691.7576509237555,-13308.40305439736,-248.9556163200636,0.0,1244.778081600318,-66542.01527198679,0.0,-13302.72852606271,-248.9556163200636,388.5944160309139,1244.247324569176,-66542.01527198679,-36.34649549840078,dt_005
1.829999999999983,1,T,0.0,0.0,-0.009963925934164326,0.0,0.02923101889504755,0.0,0.0,0.0,0.2411170572189518,0.0,0.005673161199189458,0.0,32.05723365884408,0.0,1.178552692164702,0.0,0.005673161199189458,0.0,0.0,10.0,0.0,-32.08559946484002,10.0,-1.178552692164702,33.60782190232123,0.9547063049219484,-0.2975497796038166,0.0,0.0,-1.0,0.0,72.68950351288711,72.68950351288711,-0.4045366844031519,1.217353031981549,691.8099869736122,-13309.57062431571,-248.9540169552479,0.0,1244.770084776239,-66547.85312157855,0.0,-13303.88483146802,-248.9540169552479,388.9969083203362,1244.238324207487,-66547.85312157855,-36.38071641942957,dt_005
1.834999999999983,1,T,0.0,0.0,-0.008759105307648823,0.0,0.02926004838893046,0.0,0.0,0.0,0.2407983922742465,0.0,0.005937901332012975,0.0,32.05720875536969,0.0,1.179164768394511,0.0,0.005937901332012975,0.0,0.0,10.0,0.0,-32.08689826202976,10.0,-1.179164768394511,33.60906187440893,0.954709726261708,-0.2975388018079236,0.0,0.0,-1.0,0.0,72.69016233355558,72.69016233355558,-0.4045253473070659,1.217372674779732,691.861037047682,-13310.70951281132,-248.952459900617,0.0,1244.762299503085,-66553.54756405659,0.0,-13305.01193447944,-248.952459900617,389.4164323773546,1244.229485628726,-66553.54756405659,-36.41660824795094,dt_005
1.839999999999983,1,T,0.0,0.0,-0.007555728246383834,0.0,0.02929039017303812,0.0,0.0,0.0,0.2405395564556864,0.0,0.00619806144995777,0.0,32.05718054296867,0.0,1.179878715963343,0.0,0.00619806144995777,0.0,0.0,10.0,0.0,-32.08817085021846,10.0,-1.179878715963343,33.61027682886307,0.9547130781934682,-0.2975280462853084,0.0,0.0,-1.0,0.0,72.6908078124415,72.6908078124415,-0.4045142397986019,1.217391919791454,691.911058964096,-13311.82547110386,-248.9509370897108,0.0,1244.754685448554,-66559.1273555193,0.0,-13306.11559238708,-248.9509370897108,389.8528121778893,1244.220769322514,-66559.1273555193,-36.45413738687505,dt_005
1.844999999999983,1,T,0.0,0.0,-0.006353517614636024,0.0,0.02932202397767293,0.0,0.0,0.0,0.2403317441246341,0.0,0.006454692959569582,0.0,32.05714929548112,0.0,1.180685082958365,0.0,0.006454692959569582,0.0,0.0,10.0,0.0,-32.08942276027897,10.0,-1.180685082958365,33.61147204583444,0.954716375305434,-0.2975174662497214,0.0,0.0,-1.0,0.0,72.69144275748765,72.69144275748765,-0.404503313558212,1.217410850735785,691.9602700163449,-13312.92334648268,-248.9494417495175,0.0,1244.747208747588,-66564.6167324134,0.0,-13307.20065664807,-248.9494417495175,390.3059223592331,1244.212142029875,-66564.6167324134,-36.49327760477691,dt_005
1.849999999999983,1,T,0.0,0.0,-0.005152242056187346,0.0,0.02935493457798732,0.0,0.0,0.0,0.2401654554133806,0.0,0.006708762756854929,0.0,32.05711530175881,0.0,1.181573885276559,0.0,0.006708762756854929,0.0,0.0,10.0,0.0,-32.09065911554309,10.0,-1.181573885276559,33.61265241646349,0.9547196311060852,-0.2975070183721055,0.0,0.0,-1.0,0.0,72.69206976911856,72.69206976911856,-0.4044925238373563,1.217429545144619,692.0088715128683,-13314.00762974372,-248.9479676429577,0.0,1244.739838214789,-66570.03814871862,0.0,-13308.27162036384,-248.9479676429577,390.7756946030369,1244.203572983006,-66570.03814871862,-36.5340090230832,dt_005
1.854999999999982,1,T,0.0,0.0,-0.003951704028428852,0.0,0.02938910939016629,0.0,0.0,0.0,0.2400365949622971,0.0,0.006960369631326653,0.0,32.05707868952192,0.0,1.182540625675362,0.0,0.006960369631326653,0.0,0.0,10.0,0.0,-32.09188053767856,10.0,-1.182540625675362,33.61381853411825,0.9547228472452508,-0.2974966973731334,0.0,0.0,-1.0,0.0,72.69268916424375,72.69268916424375,-0.4044818651826032,1.217448012466641,692.056887822337,-13315.07886429461,-248.9465139312669,0.0,1244.732569656335,-66575.39432147305,0.0,-13309.32902986736,-248.9465139312669,391.2619801553702,1244.195058293865,-66575.39432147305,-36.57631583944961,dt_005
1.859999999999982,1,T,0.0,0.0,-0.002751732965443594,0.0,0.02942453688544578,0.0,0.0,0.0,0.2399385832756513,0.0,0.00720982103919454,0.0,32.05703965848431,0.0,1.183578357676681,0.0,0.00720982103919454,0.0,0.0,10.0,0.0,-32.09308876368029,10.0,-1.183578357676681,33.61497205700849,0.9547260283082428,-0.2974864885516116,0.0,0.0,-1.0,0.0,72.6933018252,72.6933018252,-0.4044713224105537,1.217466279008804,692.1043871659955,-13316.13857191072,-248.945078458165,0.0,1244.725392290825,-66580.69285955362,0.0,-13310.37440898308,-248.945078458165,391.764673007651,1244.186587447169,-66580.69285955362,-36.6201833708587,dt_005
1.864999999999982,1,T,0.0,0.0,-0.001552200868198609,0.0,0.02946120798559771,0.0,0.0,0.0,0.2398609389584702,0.0,0.007457795807227253,0.0,32.05699852097365,0.0,1.184676313169058,0.0,0.007457795807227253,0.0,0.0,10.0,0.0,-32.09428750000978,10.0,-1.184676313169058,33.61611652367483,0.9547291840628508,-0.297476360571195,0.0,0.0,-1.0,0.0,72.6939096326302,72.6939096326302,-0.4044608631587909,1.217484400842646,692.1515152066366,-13317.19000213911,-248.9436567490813,0.0,1244.718283745407,-66585.95001069557,0.0,-13311.41100755208,-248.9436567490813,392.2837507409108,1244.17813824752,-66585.95001069557,-36.66559964114092,dt_005
1.869999999999982,1,T,0.0,0.0,-0.0003530357388359185,0.0,0.02949911714059266,0.0,0.0,0.0,0.2397917409837231,0.0,0.007705025564199572,0.0,32.05695562884419,0.0,1.185822398174156,0.0,0.007705025564199572,0.0,0.0,10.0,0.0,-32.09548075666519,10.0,-1.185822398174156,33.61725576250188,0.9547323250717524,-0.2974662795395223,0.0,0.0,-1.0,0.0,72.69451462054454,72.69451462054454,-0.404450452425728,1.217502438612366,692.1984295633977,-13318.2366713561,-248.9422440016616,0.0,1244.711220008308,-66591.18335678052,0.0,-13312.44234068696,-248.9422440016616,392.8192461420227,1244.169686727717,-66591.18335678052,-36.71255701287931,dt_005
1.874999999999982,1,T,0.0,0.0,0.0008457707759055203,0.0,0.02953826254877413,0.0,0.0,0.0,0.2397174551235958,0.0,0.00795227857955855,0.0,32.05691137873711,0.0,1.187003026423482,0.0,0.00795227857955855,0.0,0.0,10.0,0.0,-32.09667277163491,10.0,-1.187003026423482,33.61839381959539,0.9547354624933476,-0.29745620964709,0.0,0.0,-1.0,0.0,72.69511893797821,72.69511893797821,-0.4044400532304083,1.217520456391644,692.2452968432633,-13319.28229654568,-248.9408351776079,0.0,1244.704175888039,-66596.41148272839,0.0,-13313.47212248155,-248.9408351776079,393.3712482904322,1244.161207598965,-66596.41148272839,-36.76105247415443,dt_005
1.879999999999982,1,T,0.0,0.0,0.002044156728612238,0.0,0.02957864629734397,0.0,0.0,0.0,0.239623491730126,0.0,0.008200341519224715,0.0,32.05686619587012,0.0,1.188203681411912,0.0,0.008200341519224715,0.0,0.0,10.0,0.0,-32.09786790346624,10.0,-1.188203681411912,33.61953485621668,0.9547386077987614,-0.2974461140752777,0.0,0.0,-1.0,0.0,72.69572479449715,72.69572479449715,-0.4044296275502523,1.217538520058889,692.2922884183757,-13320.33070109427,-248.9394251314487,0.0,1244.697125657244,-66601.65350547136,0.0,-13314.50417177925,-248.9394251314487,393.9399017460127,1244.152674888437,-66601.65350547136,-36.81108783167655,dt_005
1.884999999999982,1,T,0.0,0.0,0.003241985854090196,0.0,0.02962027429026294,0.0,0.0,0.0,0.2394947172125756,0.0,0.008449955952425491,0.0,32.056820519339,0.0,1.189409425350186,0.0,0.008449955952425491,0.0,0.0,10.0,0.0,-32.09907029910113,10.0,-1.189409425350186,33.62068283165344,0.9547417718976328,-0.2974359578022945,0.0,0.0,-1.0,0.0,72.69633429180719,72.69633429180719,-0.4044191392187551,1.217556692276652,692.3395673658148,-13321.38552341181,-248.9380090027049,0.0,1244.690045013524,-66606.92761705903,0.0,-13315.54212093709,-248.9380090027049,394.5253970477532,1244.144063900937,-66606.92761705903,-36.86266967856495,dt_005
1.889999999999982,1,T,0.0,0.0,0.004439045229459868,0.0,0.02966315609360159,0.0,0.0,0.0,0.2393156050629811,0.0,0.008701844914263766,0.0,32.05677479809664,0.0,1.190605045174637,0.0,0.008701844914263766,0.0,0.0,10.0,0.0,-32.10028402266796,10.0,-1.190605045174637,33.62184162618032,0.954744965477216,-0.297425706514937,0.0,0.0,-1.0,0.0,72.69694948906273,72.69694948906273,-0.4044085528016438,1.217575034438809,692.3872935307704,-13322.45032989053,-248.9365820627764,0.0,1244.682910313882,-66612.25164945265,0.0,-13316.58952878393,-248.9365820627764,395.1279720323797,1244.135350458338,-66612.25164945265,-36.91580917905555,dt_005
1.894999999999982,1,T,0.0,0.0,0.005635043185787279,0.0,0.02970730487302889,0.0,0.0,0.0,0.2390701771313137,0.0,0.008956724643038066,0.0,32.05672949302599,0.0,1.191774991851959,0.0,0.008956724643038066,0.0,0.0,10.0,0.0,-32.10151311624118,10.0,-1.191774991851959,33.62301509906874,0.9547481991622548,-0.2974153260953974,0.0,0.0,-1.0,0.0,72.69757243366415,72.69757243366415,-0.4043978330669109,1.217593607588788,692.4356259157252,-13323.52866820941,-248.9351396435286,0.0,1244.675698217643,-66617.64334104706,0.0,-13317.64993391265,-248.9351396435286,395.7479126344744,1244.126510543891,-66617.64334104706,-36.97052197979683,dt_005
1.899999999999981,1,T,0.0,0.0,0.006829608092629838,0.0,0.02975273722041115,0.0,0.0,0.0,0.2387424404481869,0.0,0.00921524914059662,0.0,32.05668506443129,0.0,1.19290381145834,0.0,0.00921524914059662,0.0,0.0,10.0,0.0,-32.10276131013427,10.0,-1.19290381145834,33.62420681198969,0.9547514827528094,-0.2974047850679472,0.0,0.0,-1.0,0.0,72.69820501442899,72.69820501442899,-0.4043869475114685,1.217612468041857,692.4847112879654,-13324.62381315707,-248.9336774770088,0.0,1244.668387385044,-66623.11906578534,0.0,-13318.72660066991,-248.9336774770088,396.3855430767076,1244.117522005324,-66623.11906578534,-37.02682804424587,dt_005
1.904999999999981,1,T,0.0,0.0,0.00802228901848531,0.0,0.02979947281492331,0.0,0.0,0.0,0.2383166460046958,0.0,0.009478000864052158,0.0,32.05664196492524,0.0,1.193976392986669,0.0,0.009478000864052158,0.0,0.0,10.0,0.0,-32.1040319692455,10.0,-1.193976392986669,33.62541997778374,0.9547548250834216,-0.297394055051416,0.0,0.0,-1.0,0.0,72.69884893443995,72.69884893443995,-0.4043758668283853,1.21763166657558,692.5346820679318,-13325.73871951258,-248.9321917559547,0.0,1244.660958779773,-66628.69359756293,0.0,-13319.82247217936,-248.9321917559547,397.0412199541196,1244.108364868611,-66628.69359756293,-37.08475124006191,dt_005
1.909999999999981,1,T,0.0,0.0,0.009212557172591986,0.0,0.02984753409248149,0.0,0.0,0.0,0.2377774174934395,0.0,0.0097454985832672,0.0,32.0566006361226,0.0,1.194978086437752,0.0,0.0097454985832672,0.0,0.0,10.0,0.0,-32.10532812903894,10.0,-1.194978086437752,33.62665749480996,0.9547582341181002,-0.2973831104546573,0.0,0.0,-1.0,0.0,72.69950572932252,72.69950572932252,-0.4043645645923612,1.217651248974772,692.5856577423712,-13326.8760535679,-248.9306790890799,0.0,1244.653395445399,-66634.38026783953,0.0,-13320.94020196898,-248.9306790890799,397.7153287570223,1244.099021125584,-66634.38026783953,-37.14431892128116,dt_005
1.914999999999981,1,T,0.0,0.0,0.01039980676876796,0.0,0.02989694598173604,0.0,0.0,0.0,0.2371093316162476,0.0,0.01001822164036575,0.0,32.05656152161611,0.0,1.19589427485612,0.0,0.01001822164036575,0.0,0.0,10.0,0.0,-32.10665262981794,10.0,-1.19589427485612,33.62792207514159,0.9547617173037224,-0.2973719273422545,0.0,0.0,-1.0,0.0,72.70017683531648,72.70017683531648,-0.4043530160883425,1.217671258061053,692.6377501437246,-13328.03831091301,-248.9291363424766,0.0,1244.645681712383,-66640.19155456504,0.0,-13322.08227179651,-248.9291363424766,398.4082838621134,1244.089473949956,-66640.19155456504,-37.20556157625958,dt_005
1.919999999999981,1,T,0.0,0.0,0.0115833553632159,0.0,0.02994773570431022,0.0,0.0,0.0,0.236297163230945,0.0,0.01029660799500406,0.0,32.05652506009982,0.0,1.196710612970261,0.0,0.01029660799500406,0.0,0.0,10.0,0.0,-32.10800810007484,10.0,-1.196710612970261,33.62921622866747,0.9547652815263692,-0.2973604835748574,0.0,0.0,-1.0,0.0,72.70086358085501,72.70086358085501,-0.4043411984564289,1.217691733441778,692.6910627946138,-13329.22780180809,-248.9275606580823,0.0,1244.637803290411,-66646.13900904046,0.0,-13323.25097709498,-248.9275606580823,399.1205254450566,1244.079707795894,-66646.13900904046,-37.26851258185152,dt_005
1.924999999999981,1,T,0.0,0.0,0.01276244413088936,0.0,0.02999993255214019,0.0,0.0,0.0,0.2353255472318497,0.0,0.0105810471734366,0.0,32.05649169595131,0.0,1.197412682093143,0.0,0.0105810471734366,0.0,0.0,10.0,0.0,-32.10939693181849,10.0,-1.197412682093143,33.63054223953392,0.9547689330466024,-0.2973487590171722,0.0,0.0,-1.0,0.0,72.70156717408406,72.70156717408406,-0.4043290909066434,1.217712711137929,692.7456899366084,-13330.44662951084,-248.9259494811923,0.0,1244.629747405962,-66652.23314755422,0.0,-13324.44840538587,-248.9259494811923,399.8525158693229,1244.06970854267,-66652.23314755422,-37.33320793050843,dt_005
1.929999999999981,1,T,0.0,0.0,0.01393623802265565,0.0,0.03005356761918476,0.0,0.0,0.0,0.2341794037973777,0.0,0.01087187146540391,0.0,32.05646186704719,0.0,1.197986406585979,0.0,0.01087187146540391,0.0,0.0,10.0,0.0,-32.11082122437421,10.0,-1.197986406585979,33.63190211248423,0.9547726773519184,-0.2973367360119658,0.0,0.0,-1.0,0.0,72.70228867441863,72.70228867441863,-0.4043166752083956,1.217734222736061,692.8017143185294,-13331.69664092535,-248.9243006240052,0.0,1244.621503120026,-66658.48320462675,0.0,-13325.67638704529,-248.9243006240052,400.6047346249919,1244.059463821114,-66658.48320462675,-37.39968590609549,dt_005
1.934999999999981,1,T,0.0,0.0,0.01510382468934346,0.0,0.03010867368114125,0.0,0.0,0.0,0.2328428807302393,0.0,0.01116942062788684,0.0,32.05643603691872,0.0,1.198416992827604,0.0,0.01116942062788684,0.0,0.0,10.0,0.0,-32.11228314005815,10.0,-1.198416992827604,33.63329791244479,0.9547765200918986,-0.2973243963774323,0.0,0.0,-1.0,0.0,72.70302917273148,72.70302917273148,-0.4043039325897649,1.217756300760644,692.8592211861986,-13332.9797387379,-248.9226118529521,0.0,1244.613059264761,-66664.8986936895,0.0,-13326.9368073348,-248.9226118529521,401.3776861016514,1244.048960954562,-66664.8986936895,-37.46798687229352,dt_005
1.939999999999981,1,T,0.0,0.0,0.01626421525978053,0.0,0.03016528495681906,0.0,0.0,0.0,0.2313012173542094,0.0,0.01147393329855591,0.0,32.05641463929877,0.0,1.198690784628778,0.0,0.01147393329855591,0.0,0.0,10.0,0.0,-32.11378430579155,10.0,-1.198690784628778,33.63473119320123,0.954780465505337,-0.2973117264579583,0.0,0.0,-1.0,0.0,72.70378948825815,72.70378948825815,-0.4042908489532092,1.21777896963726,692.9182747438285,-13334.29735622116,-248.9208815797661,0.0,1244.60440789883,-66671.48678110582,0.0,-13328.23108152603,-248.9208815797661,402.1718806309136,1244.038190420444,-66671.48678110582,-37.53815307955963,dt_005
1.944999999999981,1,T,0.0,0.0,0.01741635060640544,0.0,0.03022343661329528,0.0,0.0,0.0,0.2295410761415195,0.0,0.01178555086895165,0.0,32.05639806866066,0.0,1.198795578844935,0.0,0.01178555086895165,0.0,0.0,10.0,0.0,-32.11532582300541,10.0,-1.198795578844935,33.63620300684663,0.9547845164470068,-0.297298717039034,0.0,0.0,-1.0,0.0,72.7045701737078,72.7045701737078,-0.4042774147876173,1.217802245844984,692.9789185396514,-13335.65046582412,-248.919108844412,0.0,1244.59554422206,-66678.25232912057,0.0,-13329.56016367639,-248.919108844412,402.9878280623107,1244.027145782445,-66678.25232912057,-37.6102280475512,dt_005
1.94999999999998,1,T,0.0,0.0,0.01855911011783887,0.0,0.03028316418892317,0.0,0.0,0.0,0.2275511847892494,0.0,0.01210427839469588,0.0,32.05638666132486,0.0,1.198721248658385,0.0,0.01210427839469588,0.0,0.0,10.0,0.0,-32.11690805329834,10.0,-1.198721248658385,33.63771369912081,0.9547886738252898,-0.2972853651543318,0.0,0.0,-1.0,0.0,72.70537140682717,72.70537140682717,-0.4042636270342931,1.21782613468335,693.0411670287122,-13337.03939089978,-248.9172935546771,0.0,1244.586467773385,-66685.19695449888,0.0,-13330.92435866815,-248.9172935546771,403.8260242733802,1244.015824908623,-66685.19695449888,-37.684255884279,dt_005
1.95499999999998,1,T,0.0,0.0,0.01969132133082464,0.0,0.03034450291074402,0.0,0.0,0.0,0.2253220894708156,0.0,0.01242998891992853,0.0,32.05638070339997,0.0,1.198459475051981,0.0,0.01242998891992853,0.0,0.0,10.0,0.0,-32.11853064799961,10.0,-1.198459475051981,33.63926293762231,0.9547929366810856,-0.2972716738337317,0.0,0.0,-1.0,0.0,72.70619300552923,72.70619300552923,-0.4042494888266211,1.217850630723418,693.1050067292254,-13338.46383148246,-248.9154364427605,0.0,1244.577182213803,-66692.31915741228,0.0,-13332.3233482461,-248.9154364427605,404.6869426823919,1244.004229779378,-66692.31915741228,-37.76028043151294,dt_005
1.95999999999998,1,T,0.0,0.0,0.0208117656468923,0.0,0.03040748687281392,0.0,0.0,0.0,0.2228447694501411,0.0,0.01276235594063252,0.0,32.05638047355854,0.0,1.198002335714863,0.0,0.01276235594063252,0.0,0.0,10.0,0.0,-32.12019225326171,10.0,-1.198002335714863,33.64084943021643,0.9547973014144862,-0.2972576545887671,0.0,0.0,-1.0,0.0,72.70703427875361,72.70703427875361,-0.4042350120564833,1.217875713361158,693.1703846117273,-13339.92260518892,-248.9135393916208,0.0,1244.567696958104,-66699.61302594458,0.0,-13333.75593237075,-248.9135393916208,405.571015234234,1243.992368148909,-66699.61302594458,-37.83834429344371,dt_005
1.96499999999998,1,T,0.0,0.0,0.02191918957589304,0.0,0.03047214837238336,0.0,0.0,0.0,0.2201143451889013,0.0,0.01310098792220566,0.0,32.05638613093306,0.0,1.197345990152007,0.0,0.01310098792220566,0.0,0.0,10.0,0.0,-32.12189107054409,10.0,-1.197345990152007,33.64247146016327,0.9548017632586914,-0.2972433226804161,0.0,0.0,-1.0,0.0,72.70789431044932,72.70789431044932,-0.4042202124874383,1.217901355284429,693.237230143089,-13341.41413905343,-248.9116047825356,0.0,1244.558023912678,-66707.07069526715,0.0,-13335.22052110064,-248.9116047825356,406.4786382469757,1243.980250309381,-66707.07069526715,-37.91848791340082,dt_005
1.96999999999998,1,T,0.0,0.0,0.02301233508825974,0.0,0.0305385185907493,0.0,0.0,0.0,0.217133872694262,0.0,0.01344584132184729,0.0,32.05639759728192,0.0,1.196494494054163,0.0,0.01344584132184729,0.0,0.0,10.0,0.0,-32.12362680389115,10.0,-1.196494494054163,33.64412874537954,0.9548063213942728,-0.2972286806913772,0.0,0.0,-1.0,0.0,72.70877294537168,72.70877294537168,-0.4042050927909623,1.217927551864595,693.3055319093502,-13342.93817922688,-248.9096332786458,0.0,1244.548166393229,-66714.69089613442,0.0,-13336.71684322171,-248.9096332786458,407.4102335443305,1243.967877987951,-66714.69089613442,-38.00075008342824,dt_005
1.97499999999998,1,T,0.0,0.0,0.02408996461859329,0.0,0.03060662834147425,0.0,0.0,0.0,0.2139083886576948,0.0,0.01379679005903968,0.0,32.05641473576517,0.0,1.195453871133638,0.0,0.01379679005903968,0.0,0.0,10.0,0.0,-32.12539868606036,10.0,-1.195453871133638,33.6458205537973,0.9548109737640108,-0.2972137351802939,0.0,0.0,-1.0,0.0,72.70966978968691,72.70966978968691,-0.4041896597442127,1.217954291359466,693.3752599522265,-13344.49405807804,-248.9076260798317,0.0,1244.538130399158,-66722.47029039019,0.0,-13338.24421383926,-248.9076260798317,408.3662058295946,1243.955255587242,-66722.47029039019,-38.08516921731538,dt_005
1.97999999999998,1,T,0.0,0.0,0.02515086464888304,0.0,0.03067650655691749,0.0,0.0,0.0,0.2104425123156982,0.0,0.01415321773296672,0.0,32.05643742562049,0.0,1.194229667576594,0.0,0.01415321773296672,0.0,0.0,10.0,0.0,-32.12720351428532,10.0,-1.194229667576594,33.64754382786813,0.9548157119176226,-0.2971985132453452,0.0,0.0,-1.0,0.0,72.71058321704432,72.71058321704432,-0.4041739413337042,1.217981525279249,693.4462884595881,-13346.07896910256,-248.9055871311013,0.0,1244.527935655507,-66730.39484551281,0.0,-13339.79981071676,-248.9055871311013,409.3468694428682,1243.942401279333,-66730.39484551281,-38.17178180753966,dt_005
1.98499999999998,1,T,0.0,0.0,0.02619384960441912,0.0,0.03074817839507213,0.0,0.0,0.0,0.2067427961113072,0.0,0.01451422954008635,0.0,32.05646549225957,0.0,1.192829240909358,0.0,0.01451422954008635,0.0,0.0,10.0,0.0,-32.12903663996,10.0,-1.192829240909358,33.64929412947458,0.9548205236144038,-0.2971830541681603,0.0,0.0,-1.0,0.0,72.71151087003012,72.71151087003012,-0.4041579781262063,1.218009183337437,693.518434689784,-13347.68883538216,-248.9035219701365,0.0,1244.517609850683,-66738.44417691078,0.0,-13341.37954312706,-248.9035219701365,410.352449019609,1243.929341318654,-66738.44417691078,-38.26061989821899,dt_005
1.98999999999998,1,T,0.0,0.0,0.02721777079442338,0.0,0.03082166390129612,0.0,0.0,0.0,0.2028174496230195,0.0,0.01487867718080416,0.0,32.05649871660016,0.0,1.191261441135541,0.0,0.01487867718080416,0.0,0.0,10.0,0.0,-32.13089210250418,10.0,-1.191261441135541,33.65106576771033,0.9548253931777454,-0.2971674082785051,0.0,0.0,-1.0,0.0,72.71244972831381,72.71244972831381,-0.4041418220960712,1.218037175482602,693.5914642229442,-13349.31842669977,-248.9014375521918,0.0,1244.507187760959,-66746.59213349887,0.0,-13342.97816949053,-248.9014375521918,411.3830647041156,1243.916109219198,-66746.59213349887,-38.35170939689487,dt_005
