time,load_ID,sail_enable,surge,sway,heave,roll,pitch,yaw,surge_rate,sway_rate,heave_rate,roll_rate,pitch_rate,yaw_rate,V_CG_BODY_X,V_CG_BODY_Y,V_CG_BODY_Z,OMEGA_BODY_X,OMEGA_BODY_Y,OMEGA_BODY_Z,V_WIND_BODY_X,V_WIND_BODY_Y,V_WIND_BODY_Z,V_REL_BODY_X,V_REL_BODY_Y,V_REL_BODY_Z,V_REL_H_MAG,E_UPSTREAM_X,E_UPSTREAM_Y,E_UPSTREAM_Z,C_CHORD_X,C_CHORD_Y,C_CHORD_Z,ALPHA_RAW_DEG,ALPHA_DB_DEG,CL,CD,Q_DYNAMIC,FX_BODY,FY_BODY,FZ_BODY,MX_BODY,MY_BODY,MZ_BODY,FX_PLANNING,FY_PLANNING,FZ_PLANNING,MX_PLANNING,MY_PLANNING,MZ_PLANNING
1.289999999999984,1,T,.000000000000000,.000000000000000,-.9675058776522799E-01,.000000000000000,.4360349768048445E-01,.000000000000000,.000000000000000,.000000000000000,-.5567903904042623E-01,.000000000000000,-.4809142387380775E-01,.000000000000000,32.04992182122865,.000000000000000,1.342643020006509,.000000000000000,-.4809142387380775E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-31.80946470185961,10.00000000000000,-1.342643020006509,33.34429553340200,.9539702126858581,-.2999013726345694,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.54832056608925,72.54832056608925,-.4069661841292017,1.213143649575122,681.0032523290472,-13068.64945340180,-249.3510929172393,.000000000000000,1246.755464586196,-65343.24726700900,.000000000000000,-13056.22793867151,-249.3510929172393,569.6582741896051,1245.570446086492,-65343.24726700900,-54.34567426611622
1.292499999999984,1,T,.000000000000000,.000000000000000,-.9688664063992639E-01,.000000000000000,.4348310407723085E-01,.000000000000000,.000000000000000,.000000000000000,-.5316306195691008E-01,.000000000000000,-.4822279453940913E-01,.000000000000000,32.04997386656299,.000000000000000,1.341298003591498,.000000000000000,-.4822279453940913E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-31.80885989386595,10.00000000000000,-1.341298003591498,33.34371856508499,.9539685812719692,-.2999065620254857,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.54800888921713,72.54800888921713,-.4069715475168671,1.213134356900818,680.9796852454011,-13068.12442846705,-249.3521067518440,.000000000000000,1246.760533759220,-65340.62214233523,.000000000000000,-13055.77189860152,-249.3521067518440,568.0635612182433,1245.582044312420,-65340.62214233523,-54.19593551243069
1.294999999999983,1,T,.000000000000000,.000000000000000,-.9701640951272761E-01,.000000000000000,.4336238909897034E-01,.000000000000000,.000000000000000,.000000000000000,-.5065185964414493E-01,.000000000000000,-.4834852441719957E-01,.000000000000000,32.05002669019393,.000000000000000,1.339937923709427,.000000000000000,-.4834852441719957E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-31.80828406810793,10.00000000000000,-1.339937923709427,33.34316924585077,.9539670279562930,-.2999115029008348,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.54771213779300,72.54771213779300,-.4069766540649311,1.213125509230103,680.9572479064375,-13067.62457337314,-249.3530725886525,.000000000000000,1246.765362943263,-65338.12286686573,.000000000000000,-13055.34099202719,-249.3530725886525,566.4658617430467,1245.593402142809,-65338.12286686573,-54.04578404786030
1.297499999999983,1,T,.000000000000000,.000000000000000,-.9713990824933769E-01,.000000000000000,.4324136694763071E-01,.000000000000000,.000000000000000,.000000000000000,-.4814697201701782E-01,.000000000000000,-.4846853404302282E-01,.000000000000000,32.05008033664217,.000000000000000,1.338561696878502,.000000000000000,-.4846853404302282E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-31.80773766642706,10.00000000000000,-1.338561696878502,33.34264799706590,.9539655539423890,-.2999161914458619,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.54743054100632,72.54743054100632,-.4069814998294629,1.213117113396283,680.9359574669485,-13067.15027006728,-249.3539895997852,.000000000000000,1246.769947998926,-65335.75135033642,.000000000000000,-13054.93559139261,-249.3539895997852,564.8653690128587,1245.604514527870,-65335.75135033642,-53.89523746151345
1.299999999999983,1,T,.000000000000000,.000000000000000,-.9725715454188623E-01,.000000000000000,.4312005201468744E-01,.000000000000000,.000000000000000,.000000000000000,-.4564992674374787E-01,.000000000000000,-.4858275116384651E-01,.000000000000000,32.05013484896025,.000000000000000,1.337168257897411,.000000000000000,-.4858275116384651E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-31.80722109314102,10.00000000000000,-1.337168257897411,33.34215520430488,.9539641603322125,-.2999206241685564,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.54716430866010,72.54716430866010,-.4069860812001375,1.213109175654653,680.9158296216225,-13066.70186797612,-249.3548570231295,.000000000000000,1246.774285115648,-65333.50933988061,.000000000000000,-13054.55603663999,-249.3548570231295,563.2622770939506,1245.615376744259,-65333.50933988061,-53.74431359588324
1.302499999999983,1,T,.000000000000000,.000000000000000,-.9736816984313923E-01,.000000000000000,.4299845886540996E-01,.000000000000000,.000000000000000,.000000000000000,-.4316219871092348E-01,.000000000000000,-.4869110835494384E-01,.000000000000000,32.05019026701773,.000000000000000,1.335756599838434,.000000000000000,-.4869110835494384E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-31.80673472524301,10.00000000000000,-1.335756599838434,33.34169122708055,.9539628481535808,-.2999247978122319,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.54691363642081,72.54691363642081,-.4069903948098934,1.213101701839028,680.8968790027127,-13066.27969286581,-249.3556741456337,.000000000000000,1246.778370728168,-65331.39846432905,.000000000000000,-13054.20264407133,-249.3556741456337,561.6567810671405,1245.625984312667,-65331.39846432905,-53.59303052342128
1.304999999999983,1,T,.000000000000000,.000000000000000,-.9747293826968144E-01,.000000000000000,.4287661445646131E-01,.000000000000000,.000000000000000,.000000000000000,-.4062988554570322E-01,.000000000000000,-.4877705554080983E-01,.000000000000000,32.05024423983096,.000000000000000,1.334381439257351,.000000000000000,-.4877705554080983E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-31.80635896212691,10.00000000000000,-1.334381439257351,33.34133276321855,.9539618343395980,-.2999280224044249,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.54671996470515,72.54671996470515,-.4069937275451197,1.213095927499201,680.8822381369484,-13065.95352961486,-249.3563057252498,.000000000000000,1246.781528626249,-65329.76764807432,.000000000000000,-13053.94511842099,-249.3563057252498,560.0522148050086,1245.635660073239,-65329.76764807432,-53.44139292264015
1.307499999999983,1,T,.000000000000000,.000000000000000,-.9757136759570362E-01,.000000000000000,.4275456972095500E-01,.000000000000000,.000000000000000,.000000000000000,-.3808956244108242E-01,.000000000000000,-.4885096297055088E-01,.000000000000000,32.05029827803232,.000000000000000,1.333007867410510,.000000000000000,-.4885096297055088E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-31.80604346317956,10.00000000000000,-1.333007867410510,33.34103178939829,.9539609830939060,-.2999307298936015,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.54655735047204,72.54655735047204,-.4069965258379996,1.213091079141043,680.8699454787711,-13065.67967926205,-249.3568362009617,.000000000000000,1246.784181004808,-65328.39839631027,.000000000000000,-13053.73977252841,-249.3568362009617,558.4473405714318,1245.644822991784,-65328.39839631027,-53.28948261710261
1.309999999999983,1,T,.000000000000000,.000000000000000,-.9766352869787558E-01,.000000000000000,.4263232834798671E-01,.000000000000000,.000000000000000,.000000000000000,-.3563926080101916E-01,.000000000000000,-.4894148049792436E-01,.000000000000000,32.05035655685736,.000000000000000,1.331538060241975,.000000000000000,-.4894148049792436E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-31.80564915436774,10.00000000000000,-1.331538060241975,33.34065563438627,.9539599191794120,-.2999341137636893,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.54635411198954,72.54635411198954,-.4070000231997472,1.213085019567193,680.8545823550741,-13065.33742707093,-249.3574994273151,.000000000000000,1246.787497136575,-65326.68713535463,.000000000000000,-13053.46599915326,-249.3574994273151,556.8370427425202,1245.654640983144,-65326.68713535463,-53.13735421753454
1.312499999999983,1,T,.000000000000000,.000000000000000,-.9774951620810757E-01,.000000000000000,.4250988815267570E-01,.000000000000000,.000000000000000,.000000000000000,-.3311785912097816E-01,.000000000000000,-.4900026091711089E-01,.000000000000000,32.05041219816973,.000000000000000,1.330132922176698,.000000000000000,-.4900026091711089E-01,.000000000000000,.000000000000000,10.00000000000000,.000000000000000,-31.80541089358418,10.00000000000000,-1.330132922176698,33.34042834322503,.9539592762924782,-.2999361584996570,.000000000000000,.000000000000000,-1.000000000000000,.000000000000000,72.54623130307662,72.54623130307662,-.4070021365160298,1.213081358008278,680.8452992922053,-13065.13062385030,-249.3579003109684,.000000000000000,1246.789501554842,-65325.65311925151,.000000000000000,-13053.32746415049,-249.3579003109684,555.2299811118785,1245.663140401434,-65325.65311925151,-52.98492080401224
