    -0.00001    -1.00000     0.00158    -3.33427     0.03639    22.99654     2.28045
    -0.00001    -1.00000     0.00158    -5.14175     0.03631    22.98305     8.53675
    -0.00001    -1.00000     0.00158    -7.99439     0.03630    22.96187     8.53816
    -0.00004    -1.00000     0.00160    -3.32393     0.03207    20.00473     2.22142
    -0.00004    -1.00000     0.00158    -5.12191     0.03175    19.99138     8.53752
    -0.00004    -1.00000     0.00158    -7.97480     0.03184    19.97021     8.53607
    -0.00002    -1.00000     0.00159    -3.31404     0.02714    17.01121     2.16156
    -0.00001    -1.00000     0.00158    -5.10206     0.02686    16.99793     8.53966
    -0.00001    -1.00000     0.00158    -7.95519     0.02686    16.97701     8.53965
    -0.00001    -1.00000     0.00157    -3.30449     0.02209    14.01860     2.10126
    -0.00001    -1.00000     0.00158    -5.08222     0.02214    14.00550     8.53752
    -0.00001    -1.00000     0.00158    -7.93559     0.02214    13.98457     8.53752
    -0.00001    -1.00000     0.00158    -3.29445     0.01741    11.02603     2.04209
    -0.00003    -1.00000     0.00159    -5.06197     0.01770    11.01346     8.54114
    -0.00004    -1.00000     0.00158    -7.91600     0.01768    10.99291     8.54112
    -0.00004    -1.00000     0.00159    -3.28407     0.01293     8.03422     1.98164
    -0.00003    -1.00000     0.00159    -5.04212     0.01292     8.02103     8.53899
    -0.00001    -1.00000     0.00158    -7.89639     0.01269     7.99971     8.53901
    -0.00001    -1.00000     0.00161    -3.27366     0.00816     5.04103     1.92252
    -0.00001    -1.00000     0.00158    -5.02267     0.00798     5.02821     8.54262
    -0.00003    -1.00000     0.00159    -7.87639     0.00820     5.00766     8.54262
    -0.00001    -1.00000     0.00160    -3.26396     0.00332     2.04860     1.86212
    -0.00003    -1.00000     0.00159    -5.00243     0.00338     2.03616     8.54047
    -0.00003    -1.00000     0.00159    -7.85679     0.00343     2.01523     8.54048
    -0.00001    -1.00000     0.00158    -3.25447    -0.00145    -0.94394     1.80297
    -0.00001    -1.00000     0.00161    -4.98218    -0.00149    -0.95665     8.54407
    -0.00003    -1.00000     0.00159    -7.83719    -0.00134    -0.97721     8.54408
    -0.00004    -1.00000     0.00159    -3.24423    -0.00612    -3.93579     1.74261
    -0.00003    -1.00000     0.00159    -4.96274    -0.00616    -3.94870     8.54198
    -0.00001    -1.00000     0.00161    -7.81719    -0.00631    -3.97027     8.54338
    -0.00001    -1.00000     0.00161    -3.23376    -0.01112    -6.92899     1.68340
    -0.00003    -1.00000     0.00159    -4.94289    -0.01093    -6.94113     8.54554
    -0.00003    -1.00000     0.00159    -7.79799    -0.01088    -6.96232     8.54415
    -0.00001    -1.00000     0.00161    -3.22369    -0.01597    -9.92149     1.62307
    -0.00001    -1.00000     0.00161    -4.92263    -0.01595    -9.93394     8.54345
    -0.00003    -1.00000     0.00159    -7.77839    -0.01565    -9.95476     8.54491
    -0.00001    -1.00000     0.00160    -3.21404    -0.02059   -12.91392     1.56384
    -0.00001    -1.00000     0.00161    -4.90279    -0.02077   -12.92637     8.54701
    -0.00001    -1.00000     0.00161    -7.75839    -0.02077   -12.94757     8.54563
    -0.00004    -1.00000     0.00159    -3.20420    -0.02518   -15.90577     1.50357
    -0.00004    -1.00000     0.00161    -4.88295    -0.02542   -15.91829     8.54632
    -0.00004    -1.00000     0.00161    -7.73879    -0.02533   -15.93948     8.54780
    -0.00001    -1.00000     0.00161    -3.19389    -0.03032   -18.89900     1.44428
    -0.00001    -1.00000     0.00161    -4.86310    -0.03041   -18.91148     8.54707
    -0.00001    -1.00000     0.00161    -7.71919    -0.03041   -18.93268     8.54567
    -0.00001    -1.00000     0.00161    -3.18379    -0.03522   -21.89196     1.38445
    -0.00001    -1.00000     0.00161    -4.84325    -0.03522   -21.90416     8.54925
    -0.00003    -1.00000     0.00163    -7.69919    -0.03548   -21.92473     8.54928
    -0.00004    -1.00000     0.00163    -3.17344    -0.04034   -24.88374     1.32429
    -0.00004    -1.00000     0.00161    -4.82341    -0.03987   -24.89583     8.54716
    -0.00003    -1.00000     0.00163    -7.67959    -0.04035   -24.91716     8.54715
    -0.00001    -1.00000     0.00162    -3.16359    -0.04514   -27.87690     1.26489
    -0.00001    -1.00000     0.00161    -4.80355    -0.04485   -27.88903     8.55070
    -0.00001    -1.00000     0.00161    -7.66039    -0.04486   -27.90998     8.55073
    -0.00001    -1.00000     0.00160    -3.15404    -0.04941   -30.86948     1.20478
    -0.00001    -1.00000     0.00161    -4.78371    -0.04967   -30.88146     8.54858
    -0.00003    -1.00000     0.00163    -7.64039    -0.05008   -30.90203     8.54865
    -0.00001    -1.00000     0.00161    -3.14393    -0.05439   -33.86202     1.14536
    -0.00003    -1.00000     0.00163    -4.76346    -0.05499   -33.87350     8.55219
    -0.00003    -1.00000     0.00163    -7.62079    -0.05494   -33.89446     8.55223
    -0.00004    -1.00000     0.00163    -3.13350    -0.05981   -36.85379     1.08521
    -0.00003    -1.00000     0.00163    -4.74361    -0.05985   -36.86593     8.55008
    -0.00003    -1.00000     0.00163    -7.60119    -0.05981   -36.88714     8.55154
    -0.00001    -1.00000     0.00165    -3.12300    -0.06565   -39.84702     1.02579
    -0.00003    -1.00000     0.00163    -4.72377    -0.06472   -39.85837     8.55370
    -0.00003    -1.00000     0.00163    -7.58159    -0.06467   -39.87958     8.55226
    -0.00001    -1.00000     0.00163    -3.11352    -0.06964   -42.83945     0.96569
    -0.00001    -1.00000     0.00164    -4.70352    -0.07041   -42.85118     8.55154
    -0.00003    -1.00000     0.00163    -7.56199    -0.06954   -42.87201     8.55299
    -0.00001    -1.00000     0.00160    -3.10411    -0.07338   -45.83203     0.90625
    -0.00001    -1.00000     0.00164    -4.68367    -0.07533   -45.84361     8.55515
    -0.00001    -1.00000     0.00164    -7.54198    -0.07533   -45.86482     8.55374
    -0.00004    -1.00000     0.00163    -3.09356    -0.07927   -48.82380     0.84618
    -0.00004    -1.00000     0.00164    -4.66383    -0.08007   -48.83552     8.55446
    -0.00003    -1.00000     0.00163    -7.52279    -0.07926   -48.85713     8.55589
    -0.00001    -1.00000     0.00165    -3.08291    -0.08572   -51.81703     0.78667
